week_start,demand,promo_flag,promo_lift,promo_carryover,holiday_flag,holiday_lead_flag,holiday_decay_flag,year,month,week_of_year,y_tr,demand_lag_1,demand_lag_2,demand_lag_4,demand_lag_8,demand_lag_12,demand_lag_52,demand_rolling_mean_4w,demand_rolling_std_4w,demand_rolling_mean_8w,demand_rolling_std_8w,demand_rolling_mean_12w,demand_rolling_std_12w,promo_flag_lag_1,promo_flag_lag_2,rolling_promo_rate_12w,sum_promos_4w,weeks_since_last_promo,sin_woy,cos_woy,sin_month,cos_month,year_progress,weeks_from_start,is_q4,is_holiday_season,week_of_month
2020-06-01,33,0,0.0,0.0,0,0,0,2020,6,23,3.5263605246161616,4.219507705176107,4.060443010546419,4.553876891600541,3.6375861597263857,3.295836866004329,3.2188758248682006,3.9792962761279997,0.30916542488098514,4.178007440985391,0.30938918165348717,4.08245706795896,0.2982823076401882,0,0,0.08333333333333333,0.0,5.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.41530054644808745,126,0,0,1
2020-06-08,36,0,0.0,0.0,0,0,0,2020,6,24,3.6109179126442243,3.5263605246161616,4.219507705176107,4.110873864173311,4.430816798843313,3.9512437185814275,4.204692619390966,3.8543072882457277,0.337959932765873,4.075520080210505,0.347172322146955,4.05409658413086,0.3267159056410286,0,0,0.08333333333333333,0.0,6.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.4344262295081967,127,0,0,2
2020-06-15,47,0,0.0,0.0,0,0,0,2020,6,25,3.871201010907891,3.6109179126442243,3.5263605246161616,4.060443010546419,4.31748811353631,3.9512437185814275,3.871201010907891,3.806996788336096,0.31171091132409845,4.019734192381953,0.338484348559224,4.047426358491398,0.32980907546075605,0,0,0.08333333333333333,0.0,7.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.453551912568306,128,0,0,3
2020-06-22,61,0,0.0,0.0,0,0,0,2020,6,26,4.127134385045092,3.871201010907891,3.6109179126442243,4.219507705176107,4.204692619390966,4.02535169073515,4.007333185232471,3.7839034583033424,0.2718337074155922,4.010039413088719,0.3335040910511574,4.055908249683894,0.33049784177829017,0,0,0.08333333333333333,0.0,8.0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,0.4726775956284153,129,0,0,4
2020-06-29,33,0,0.0,0.0,0,0,0,2020,6,27,3.5263605246161616,4.127134385045092,3.871201010907891,3.5263605246161616,4.553876891600541,3.6375861597263857,4.110873864173311,3.7839034583033424,0.2718337074155922,3.881599867215671,0.2890346444391278,4.046639446758042,0.3445568367558324,0,0,0.08333333333333333,0.0,9.0,-0.12053668025532283,-0.992708874098054,1.2246467991473532e-16,-1.0,0.4918032786885246,130,0,0,5
2020-07-06,47,0,0.0,0.0,0,0,0,2020,7,28,3.871201010907891,3.5263605246161616,4.127134385045092,3.6109179126442243,4.110873864173311,4.430816798843313,4.07753744390572,3.848974232869259,0.2466040918390227,3.8516407605574936,0.27389997281591216,4.000004797763423,0.325157650208902,0,0,0.08333333333333333,0.0,10.0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,0.5109289617486339,131,0,0,1
2020-07-13,63,0,0.0,0.0,0,0,0,2020,7,29,4.1588830833596715,3.871201010907891,3.5263605246161616,3.871201010907891,4.060443010546419,4.31748811353631,4.465908118654584,3.9208947509822036,0.2928594410196481,3.86394576965915,0.2865400807387552,3.9867877119153694,0.31411532768065825,0,0,0.08333333333333333,0.0,11.0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,0.5300546448087432,132,0,0,2
2020-07-20,34,0,0.0,0.0,0,0,0,2020,7,30,3.5553480614894135,4.1588830833596715,3.871201010907891,4.127134385045092,4.219507705176107,4.204692619390966,3.6109179126442243,3.777948170093284,0.29813568061786483,3.780925814198313,0.26414451578896453,3.9326756654235737,0.32875427273746877,0,0,0.0,0.0,12.0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,0.5491803278688525,133,0,0,3
2020-07-27,47,0,0.0,0.0,0,0,0,2020,7,31,3.871201010907891,3.5553480614894135,4.1588830833596715,3.5263605246161616,3.5263605246161616,4.553876891600541,3.6888794541139363,3.864158291666217,0.24652630751384205,3.82403087498478,0.24403981844520262,3.8757860086991864,0.2642182402883845,0,0,0.0,0.0,13.0,-0.5680647467311556,-0.8229838658936566,-0.4999999999999997,-0.8660254037844388,0.5683060109289617,134,0,0,4
2020-08-03,38,0,0.0,0.0,0,0,0,2020,8,32,3.6635616461296463,3.871201010907891,3.5553480614894135,3.871201010907891,3.6109179126442243,4.110873864173311,3.784189633918261,3.8122484504716554,0.2656668018051031,3.8306113416704575,0.23811007336486673,3.8385099905288804,0.25954907145436007,0,0,0.0,0.0,14.0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,0.587431693989071,135,0,0,1
2020-08-10,55,1,0.3703474031472967,0.0,0,0,0,2020,8,33,4.02535169073515,3.6635616461296463,3.871201010907891,4.1588830833596715,3.871201010907891,4.060443010546419,3.8066624897703196,3.778865602315525,0.21018746619259085,3.849880176648864,0.247899987771102,3.8355857138779417,0.25700651994837426,0,0,0.08333333333333333,1.0,0.0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,0.6065573770491803,136,0,0,2
2020-08-17,33,0,0.0,0.1126084018029114,0,0,0,2020,8,34,3.5263605246161616,4.02535169073515,3.6635616461296463,3.5553480614894135,4.127134385045092,4.219507705176107,3.5553480614894135,3.771618718097212,0.22069961993389633,3.7747834440952484,0.24285790754927902,3.77782344883128,0.24022001948356012,1,0,0.08333333333333333,1.0,1.0,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,0.6256830601092896,137,0,0,3
2020-08-24,37,0,0.0,0.0,0,0,0,2020,8,35,3.6375861597263857,3.5263605246161616,4.02535169073515,3.871201010907891,3.5263605246161616,3.5263605246161616,4.127134385045092,3.7132150053018353,0.2164325034937796,3.7886866484840263,0.22941618388296817,3.7870922517571315,0.23162748342897357,0,1,0.08333333333333333,1.0,2.0,-0.8854560256532096,-0.4647231720437691,-0.8660254037844385,-0.5000000000000004,0.644808743169399,138,0,0,4
2020-08-31,32,0,0.0,0.0,0,0,0,2020,8,36,3.4965075614664802,3.6375861597263857,3.5263605246161616,3.6635616461296463,3.871201010907891,3.6109179126442243,3.713572066704308,3.6714514841360444,0.24361785583276566,3.7418499673038497,0.2476844476472811,3.7775580558256525,0.24167511167620356,0,0,0.08333333333333333,1.0,3.0,-0.9350162426854147,-0.3546048870425359,-0.8660254037844385,-0.5000000000000004,0.6639344262295082,139,0,0,5
2020-09-07,33,0,0.0,0.0,0,0,0,2020,9,37,3.5263605246161616,3.4965075614664802,3.6375861597263857,4.02535169073515,4.1588830833596715,3.871201010907891,3.258096538021482,3.546703692606297,0.06220118803520305,3.6627846474609114,0.18971466576793208,3.7488213486346758,0.2498903527200044,0,0,0.08333333333333333,0.0,4.0,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,0.6830601092896175,140,0,0,1
2020-09-14,68,0,0.0,0.0,0,0,0,2020,9,38,4.23410650459726,3.5263605246161616,3.4965075614664802,3.5263605246161616,3.5553480614894135,4.127134385045092,3.6888794541139363,3.723640187601572,0.3456827311198014,3.747629452849392,0.2697137364151919,3.7577356919306895,0.26600143798151654,0,0,0.08333333333333333,0.0,5.0,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,0.7021857923497268,141,0,0,2
2020-09-21,43,0,0.0,0.0,0,0,0,2020,9,39,3.784189633918261,4.23410650459726,3.5263605246161616,3.6375861597263857,3.871201010907891,3.5263605246161616,3.912023005428146,3.760291056149541,0.34126111550041777,3.736753030725688,0.26574392660453766,3.7792214510391973,0.25583199457915023,0,0,0.08333333333333333,0.0,6.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.7213114754098361,142,0,0,3
2020-09-28,38,1,0.1136339141024373,0.0,0,0,0,2020,9,40,3.6635616461296463,3.784189633918261,4.23410650459726,3.4965075614664802,3.6635616461296463,3.871201010907891,3.828641396489095,3.802054577315332,0.3066895970155583,3.7367530307256884,0.26574392660453766,3.7619181706410108,0.25606714546302956,0,0,0.16666666666666666,1.0,0.0,-0.992708874098054,0.1205366802553232,-1.0,-1.8369701987210297e-16,0.7404371584699454,143,0,0,4
2020-10-05,55,0,0.0,0.0402790951777315,0,0,0,2020,10,41,4.02535169073515,3.6635616461296463,3.784189633918261,3.5263605246161616,4.02535169073515,4.1588830833596715,3.9318256327243257,3.9268023688450793,0.25415341230211963,3.736753030725688,0.26574392660453766,3.750790554588967,0.23962174820724558,1,0,0.16666666666666666,1.0,1.0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,0.7595628415300546,144,1,0,1
2020-10-12,34,0,0.0,0.0,0,0,0,2020,10,42,3.5553480614894135,4.02535169073515,3.6635616461296463,4.23410650459726,3.5263605246161616,3.5553480614894135,3.6888794541139363,3.7571127580681174,0.2017804793453881,3.740376472834845,0.2626449431851744,3.750790554588967,0.23962174820724558,0,1,0.16666666666666666,1.0,2.0,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,0.7786885245901639,145,1,0,2
2020-10-19,22,0,0.0,0.0,0,0,0,2020,10,43,3.1354942159291497,3.5553480614894135,4.02535169073515,3.784189633918261,3.6375861597263857,3.871201010907891,4.276666119016055,3.5949389035708395,0.3663427829823288,3.6776149798601905,0.3394704320202989,3.6894816550074054,0.2939681393860851,0,0,0.16666666666666666,1.0,3.0,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,0.7978142076502732,146,1,0,3
2020-10-26,76,0,0.0,0.0,0,0,0,2020,10,44,4.343805421853684,3.1354942159291497,3.5553480614894135,3.6635616461296463,3.4965075614664802,3.6635616461296463,4.143134726391533,3.764999847501849,0.5301038221379131,3.7835272124085906,0.4014174562884263,3.746168636317742,0.3489590644804817,0,0,0.16666666666666666,0.0,4.0,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,0.8169398907103825,147,1,0,4
2020-11-02,23,0,0.0,0.0,0,0,0,2020,11,45,3.1780538303479458,4.343805421853684,3.1354942159291497,4.02535169073515,3.5263605246161616,4.02535169073515,3.7612001156935624,3.553175382405048,0.5598435244063991,3.739988875625064,0.4493249597859179,3.675560481285475,0.3722757814159675,0,0,0.08333333333333333,0.0,5.0,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,0.8360655737704918,148,1,1,1
2020-11-09,43,0,0.0,0.0,0,0,0,2020,11,46,3.784189633918261,3.1780538303479458,4.343805421853684,3.5553480614894135,4.23410650459726,3.5263605246161616,4.007333185232471,3.61038577551226,0.5717065281561909,3.6837492667901888,0.4045718660092968,3.6970462403939828,0.3703170439349022,0,0,0.08333333333333333,0.0,6.0,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,0.855191256830601,149,1,1,2
2020-11-16,38,0,0.0,0.0,0,1,0,2020,11,47,3.6635616461296463,3.784189633918261,3.1780538303479458,3.1354942159291497,3.784189633918261,3.6375861597263857,3.6888794541139363,3.742402633062384,0.47893525663782593,3.668670768316612,0.4025364485915853,3.6992108642609214,0.3700136770221233,0,0,0.08333333333333333,0.0,7.0,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,0.8743169398907104,150,1,1,3
2020-11-23,76,0,0.0,0.0,1,0,0,2020,11,48,4.343805421853684,3.6635616461296463,3.784189633918261,4.343805421853684,3.6635616461296463,3.4965075614664802,4.330733340286331,3.742402633062384,0.47893525663782593,3.753701240282117,0.4678504637608607,3.769819019293189,0.4068279409649354,0,0,0.08333333333333333,0.0,8.0,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,0.8934426229508197,151,1,1,4
2020-11-30,35,0,0.0,0.0,0,0,1,2020,11,49,3.58351893845611,4.343805421853684,3.6635616461296463,3.1780538303479458,4.02535169073515,3.5263605246161616,4.007333185232471,3.8437689100894255,0.34340981783939173,3.6984721462472367,0.4571580566138904,3.774582220446517,0.4040434420291318,0,0,0.08333333333333333,0.0,9.0,-0.35460488704253595,0.9350162426854147,-0.5000000000000004,0.8660254037844384,0.912568306010929,152,1,1,5
2020-12-07,67,1,0.1842889568776691,0.0,0,0,0,2020,12,50,4.219507705176107,3.58351893845611,4.343805421853684,3.784189633918261,3.5553480614894135,4.23410650459726,4.6443908991413725,3.9525984279038866,0.38472735157886184,3.781492101708073,0.4867985014476465,3.773365653828088,0.4025532705956494,0,0,0.16666666666666666,1.0,0.0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,0.9316939890710383,153,1,1,1
2020-12-14,56,0,0.0,0.0560298691806869,0,1,0,2020,12,51,4.04305126783455,4.219507705176107,3.58351893845611,3.6635616461296463,3.1354942159291497,3.784189633918261,4.174387269895637,4.047470833330113,0.3330073907820158,3.894936733196248,0.4152369238893708,3.7949374566544454,0.41005205346624135,1,0,0.16666666666666666,1.0,1.0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,0.9508196721311475,154,1,1,2
2020-12-21,78,0,0.0,0.0,1,1,0,2020,12,52,4.3694478524670215,4.04305126783455,4.219507705176107,4.343805421853684,4.343805421853684,3.6635616461296463,4.499809670330265,4.053881440983447,0.34076991058545336,3.898142037022916,0.4192761503219116,3.8537613071825603,0.439095061014947,0,1,0.08333333333333333,1.0,2.0,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,0.9699453551912568,155,1,1,3
2020-12-28,61,0,0.0,0.0,1,0,1,2020,12,53,4.127134385045092,4.3694478524670215,4.04305126783455,3.58351893845611,3.1780538303479458,4.02535169073515,4.6913478822291435,4.189785302630693,0.1397832458590126,4.016777106360059,0.3051612370648472,3.862243198375055,0.4436701752959791,0,0,0.08333333333333333,1.0,3.0,0.12053668025532314,0.992708874098054,-2.4492935982947064e-16,1.0,0.9890710382513661,156,1,1,4
2021-01-04,27,0,0.0,0.0,0,0,1,2021,1,1,3.332204510175204,4.127134385045092,4.3694478524670215,4.219507705176107,3.784189633918261,3.5553480614894135,3.7376696182833684,3.967959503880467,0.4458522632290676,3.9602789658921767,0.3856108423839502,3.8436479024322043,0.4619998459748808,0,0,0.08333333333333333,0.0,4.0,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,0.00821917808219178,157,0,0,1
2021-01-11,40,1,0.3851234452229677,0.0,0,0,0,2021,1,2,3.713572066704308,3.332204510175204,4.127134385045092,4.04305126783455,3.6635616461296463,3.1354942159291497,4.418840607796598,3.885589703597906,0.45763441779962494,3.9665302684640094,0.3804847562813774,3.8918210566634674,0.4084864168608885,0,0,0.16666666666666666,1.0,0.0,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,0.0273972602739726,158,0,0,2
2021-01-18,66,0,0.0,0.1426637041161843,0,0,0,2021,1,3,4.204692619390966,3.713572066704308,3.332204510175204,4.3694478524670215,4.343805421853684,4.343805421853684,3.871201010907891,3.8444008953288926,0.4038191311294792,3.94914116815617,0.3635826229336557,3.8802283231249084,0.39628487584917016,1,0,0.16666666666666666,1.0,1.0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,0.04657534246575343,159,0,0,3
2021-01-25,48,0,0.0,0.0,0,0,0,2021,1,4,3.8918202981106265,4.204692619390966,3.713572066704308,4.127134385045092,3.58351893845611,3.1780538303479458,3.8501476017100584,3.785572373595276,0.3640864666871165,3.987678838112984,0.33446569696875134,3.9397088621051313,0.32919859610653707,0,1,0.16666666666666666,1.0,2.0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,0.06575342465753424,160,0,0,4
2021-02-01,47,0,0.0,0.0,0,1,0,2021,2,5,3.871201010907891,3.8918202981106265,4.204692619390966,3.332204510175204,4.219507705176107,3.784189633918261,4.174387269895637,3.920321498778448,0.2056189053155903,3.9441405013294575,0.32243025460869434,3.9469598101876002,0.3264081456239539,0,0,0.16666666666666666,1.0,3.0,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,0.08493150684931507,161,0,0,1
2021-02-08,90,0,0.0,0.0,1,0,0,2021,2,6,4.51085950651685,3.871201010907891,3.8918202981106265,3.713572066704308,4.04305126783455,3.6635616461296463,4.418840607796598,4.119643358731583,0.30216463402672,4.002616531164745,0.3801804846191519,4.017567965219867,0.350299516293547,0,0,0.16666666666666666,0.0,4.0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,0.10410958904109589,162,0,0,2
2021-02-15,69,0,0.0,0.0,0,0,1,2021,2,7,4.248495242049359,4.51085950651685,3.871201010907891,4.204692619390966,4.3694478524670215,4.343805421853684,4.219507705176107,4.1305940143961815,0.30702885957045206,3.9874974548625373,0.36563503204870895,4.0096254502361734,0.34323948554540434,0,0,0.16666666666666666,0.0,5.0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,0.1232876712328767,163,0,0,3
2021-02-22,42,0,0.0,0.0,0,0,0,2021,2,8,3.7612001156935624,4.248495242049359,4.51085950651685,3.8918202981106265,4.127134385045092,3.58351893845611,3.9512437185814275,4.097938968791915,0.3454338907440106,3.941755671193596,0.3685485747956331,4.0244322150059615,0.3266168582296768,0,0,0.16666666666666666,0.0,6.0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,0.14246575342465753,164,0,0,4
2021-03-01,18,0,0.0,0.0,0,0,0,2021,3,9,2.9444389791664403,3.7612001156935624,4.248495242049359,3.871201010907891,3.332204510175204,4.219507705176107,3.9318256327243257,3.866248460856553,0.6885743429421871,3.8932849798175004,0.4713338317711547,3.918176487838489,0.4437763442424789,0,0,0.08333333333333333,0.0,7.0,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,0.16164383561643836,165,0,0,1
2021-03-08,42,0,0.0,0.0,0,0,0,2021,3,10,3.7612001156935624,2.9444389791664403,3.7612001156935624,4.51085950651685,3.713572066704308,4.04305126783455,3.295836866004329,3.678833613150731,0.5408075231684012,3.899238485941157,0.46903475246118076,3.8946888918267404,0.4440249527731517,0,0,0.08333333333333333,0.0,8.0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,0.18082191780821918,166,0,0,2
2021-03-15,75,0,0.0,0.0,0,0,0,2021,3,11,4.330733340286331,3.7612001156935624,2.9444389791664403,4.248495242049359,4.204692619390966,4.3694478524670215,3.9512437185814275,3.6993931377099742,0.5704344653993265,3.9149935760530776,0.4826792771134825,3.8914626824783496,0.4403875911409556,0,0,0.08333333333333333,0.0,9.0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,0.2,167,0,0,3
2021-03-22,73,0,0.0,0.0,0,0,0,2021,3,12,4.30406509320417,4.330733340286331,3.7612001156935624,3.7612001156935624,3.8918202981106265,4.127134385045092,3.9512437185814275,3.8351093820876256,0.6491838243076367,3.966524175439771,0.5014908367124675,3.9062069081582727,0.4518089325041076,0,0,0.08333333333333333,0.0,10.0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,0.2191780821917808,168,0,0,4
2021-03-29,62,0,0.0,0.0,0,0,0,2021,3,13,4.143134726391533,4.30406509320417,4.330733340286331,2.9444389791664403,3.871201010907891,3.332204510175204,4.02535169073515,4.1347833188938985,0.26247976793012145,4.000515889875226,0.5033193679329562,3.9737844261763002,0.41749249457165005,0,0,0.08333333333333333,0.0,11.0,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,0.23835616438356164,169,0,0,5
2021-04-05,67,0,0.0,0.0,0,0,0,2021,4,14,4.219507705176107,4.143134726391533,4.30406509320417,3.7612001156935624,4.51085950651685,3.713572066704308,3.6375861597263857,4.249360216264535,0.08522369778237412,3.964096914707633,0.47059366413360965,4.015945729382284,0.4143602259370205,0,0,0.0,0.0,12.0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,0.25753424657534246,170,0,0,1
2021-04-12,61,0,0.0,0.0,0,0,0,2021,4,15,4.127134385045092,4.219507705176107,4.143134726391533,4.330733340286331,4.248495242049359,4.204692619390966,4.430816798843313,4.198460477454225,0.0811247410914987,3.9489268075820996,0.4619935880811306,4.0094825431867935,0.4117451352668351,0,0,0.0,0.0,13.0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,0.27671232876712326,171,0,0,2
2021-04-19,83,0,0.0,0.0,0,0,0,2021,4,16,4.430816798843313,4.127134385045092,4.219507705176107,4.30406509320417,3.7612001156935624,3.8918202981106265,4.31748811353631,4.230148403864011,0.13971911984723412,4.0326288929758185,0.48329152220296256,4.054398918247851,0.42686414729073513,0,0,0.0,0.0,14.0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,0.2958904109589041,172,0,0,3
2021-04-26,80,0,0.0,0.0,0,0,0,2021,4,17,4.394449154672439,4.430816798843313,4.127134385045092,4.143134726391533,2.9444389791664403,3.871201010907891,4.204692619390966,4.292977010934238,0.14398833116616228,4.213880164914069,0.2134530034111452,4.09800293022823,0.4331281538648357,0,0,0.0,0.0,15.0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,0.3150684931506849,173,0,0,4
2021-05-03,38,0,0.0,0.0,0,1,0,2021,5,18,3.6635616461296463,4.394449154672439,4.430816798843313,4.219507705176107,3.7612001156935624,4.51085950651685,4.553876891600541,4.153990496172623,0.3538808066554027,4.201675356218579,0.24368447953658717,4.027394775195963,0.4287468539437933,0,0,0.0,0.0,16.0,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,0.33424657534246577,174,0,0,1
2021-05-10,67,0,0.0,0.0,1,0,0,2021,5,19,4.219507705176107,3.6635616461296463,4.394449154672439,4.127134385045092,4.330733340286331,4.248495242049359,4.110873864173311,4.177083826205377,0.35455743416262,4.187772151829801,0.23838459791108987,4.024979147123192,0.42746764372487245,0,0,0.0,0.0,17.0,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0.35342465753424657,175,0,0,2
2021-05-17,56,0,0.0,0.0,0,0,1,2021,5,20,4.04305126783455,4.219507705176107,3.6635616461296463,4.430816798843313,4.30406509320417,3.7612001156935624,4.060443010546419,4.080142443453186,0.3125842291287556,4.155145423658599,0.23805598818352114,4.0484667431349415,0.41932214442714333,0,0,0.0,0.0,18.0,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0.3726027397260274,176,0,0,3
2021-05-24,85,0,0.0,0.0,0,0,0,2021,5,21,4.454347296253507,4.04305126783455,4.219507705176107,4.394449154672439,4.143134726391533,2.9444389791664403,4.219507705176107,4.095116978848452,0.3334018182317379,4.1940469948913455,0.26021019534508066,4.17429243622553,0.2504574230124813,0,0,0.0,0.0,19.0,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.3917808219178082,177,0,0,4
2021-05-31,45,0,0.0,0.0,0,0,0,2021,5,22,3.828641396489095,4.454347296253507,4.04305126783455,3.6635616461296463,4.219507705176107,3.7612001156935624,3.5263605246161616,4.136386916438315,0.2654723570052212,4.145188706305468,0.28976378680323456,4.179912542958491,0.24092029556279274,0,0,0.0,0.0,20.0,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,0.410958904109589,178,0,0,5
2021-06-07,40,0,0.0,0.0,0,0,0,2021,6,23,3.713572066704308,3.828641396489095,4.454347296253507,4.219507705176107,4.127134385045092,4.330733340286331,3.6109179126442243,4.009903006820365,0.3262398560711376,4.093493416512871,0.32783469400824433,4.128482436826656,0.26992496163332774,0,0,0.0,0.0,21.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.4301369863013699,179,0,0,1
2021-06-14,73,0,0.0,0.0,0,0,0,2021,6,24,4.30406509320417,3.713572066704308,3.828641396489095,4.04305126783455,4.430816798843313,4.30406509320417,3.871201010907891,4.07515646316277,0.35948936130148096,4.077649453307978,0.31187777449456655,4.128482436826656,0.26992496163332774,0,0,0.0,0.0,22.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.44931506849315067,180,0,0,2
2021-06-21,31,0,0.0,0.0,0,0,0,2021,6,25,3.4657359027997265,4.30406509320417,3.713572066704308,4.454347296253507,4.394449154672439,4.143134726391533,4.127134385045092,3.828003614799325,0.35164727229774523,3.9615602968238885,0.34787863812610054,4.072032534860671,0.33059636411572024,0,0,0.0,0.0,23.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.4684931506849315,181,0,0,3
2021-06-28,141,1,0.367079135167275,0.0,0,0,0,2021,6,26,4.955827057601261,3.4657359027997265,4.30406509320417,3.828641396489095,3.6635616461296463,4.219507705176107,3.5263605246161616,4.109800030077366,0.6646592723737613,4.123093473257841,0.4687607198182534,4.133392480896101,0.41739417085149993,0,0,0.08333333333333333,1.0,0.0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,0.4876712328767123,182,0,0,4
2021-07-05,52,0,0.0,0.1139345240475035,0,0,0,2021,7,27,3.970291913552122,4.955827057601261,3.4657359027997265,3.713572066704308,4.219507705176107,4.127134385045092,3.871201010907891,4.173979991789319,0.6248481124064003,4.091941499304842,0.46971805156991414,4.120322274938354,0.4200551371132814,1,0,0.08333333333333333,1.0,1.0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,0.5068493150684932,183,0,0,1
2021-07-12,45,1,0.2366970258357139,0.0,0,0,0,2021,7,28,3.828641396489095,3.970291913552122,4.955827057601261,4.30406509320417,4.04305126783455,4.430816798843313,4.1588830833596715,4.055124067610551,0.6369550428085653,4.065140265386661,0.4789326788492041,4.070140991408835,0.41553497295608527,0,1,0.16666666666666666,2.0,0.0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,0.5260273972602739,184,0,0,2
2021-07-19,55,0,0.0,0.0738938750752916,0,0,0,2021,7,29,4.02535169073515,3.828641396489095,3.970291913552122,3.4657359027997265,4.454347296253507,4.394449154672439,3.5553480614894135,4.195028014594406,0.5139230512300722,4.011515814696866,0.4524113078336193,4.039382869414061,0.4028128375580718,1,0,0.16666666666666666,2.0,1.0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,0.5452054794520548,185,0,0,3
2021-07-26,62,0,0.0,0.0,0,0,0,2021,7,30,4.143134726391533,4.02535169073515,3.828641396489095,4.955827057601261,3.828641396489095,3.6635616461296463,3.871201010907891,3.991854931791975,0.130526154435885,4.050827480934671,0.44789175485215443,4.079347292769219,0.3855570936925846,0,1,0.16666666666666666,1.0,2.0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,0.5643835616438356,186,0,0,4
2021-08-02,51,0,0.0,0.0,0,0,0,2021,8,31,3.9512437185814275,4.143134726391533,4.02535169073515,3.970291913552122,3.713572066704308,4.219507705176107,3.6635616461296463,3.9870928830493013,0.13191516140481008,4.08053643741931,0.42984447403106163,4.056991960552995,0.38446721711941756,0,0,0.16666666666666666,1.0,3.0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,0.5835616438356165,187,0,0,1
2021-08-09,60,0,0.0,0.0,0,0,0,2021,8,32,4.110873864173311,3.9512437185814275,4.143134726391533,3.828641396489095,4.30406509320417,4.04305126783455,4.02535169073515,4.057650999970355,0.08661388585070375,4.056387533790453,0.4208246744053432,4.062643843581225,0.3847420673974784,0,0,0.16666666666666666,0.0,4.0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,0.6027397260273972,188,0,0,2
